nohup: ignoring input
torch.Size([14031, 5, 64, 32])
Epoch: 52, Train Loss: 0.00031, Valid Loss: 0.00068, EPS: 0.523
Epoch: 53, Train Loss: 0.00031, Valid Loss: 0.00068, EPS: 0.514
Epoch: 54, Train Loss: 0.00031, Valid Loss: 0.00068, EPS: 0.505
Epoch: 55, Train Loss: 0.00031, Valid Loss: 0.00068, EPS: 0.496
Epoch: 56, Train Loss: 0.00031, Valid Loss: 0.00068, EPS: 0.4870000000000001
Epoch: 57, Train Loss: 0.00031, Valid Loss: 0.00068, EPS: 0.4780000000000001
Epoch: 58, Train Loss: 0.00031, Valid Loss: 0.00068, EPS: 0.4690000000000001
Epoch: 59, Train Loss: 0.00031, Valid Loss: 0.00068, EPS: 0.4600000000000001
Epoch: 60, Train Loss: 0.00031, Valid Loss: 0.00068, EPS: 0.45100000000000007
Epoch: 61, Train Loss: 0.00031, Valid Loss: 0.00068, EPS: 0.44200000000000006
Epoch: 62, Train Loss: 0.00031, Valid Loss: 0.00068, EPS: 0.43300000000000005
Epoch: 63, Train Loss: 0.00031, Valid Loss: 0.00068, EPS: 0.42400000000000004
Epoch: 64, Train Loss: 0.00031, Valid Loss: 0.00068, EPS: 0.41500000000000004
Epoch: 65, Train Loss: 0.00031, Valid Loss: 0.00068, EPS: 0.406
Epoch: 66, Train Loss: 0.00031, Valid Loss: 0.00068, EPS: 0.397
Epoch: 67, Train Loss: 0.00031, Valid Loss: 0.00068, EPS: 0.388
Epoch: 68, Train Loss: 0.00031, Valid Loss: 0.00068, EPS: 0.3790000000000001
Epoch: 69, Train Loss: 0.00031, Valid Loss: 0.00068, EPS: 0.3700000000000001
Epoch: 70, Train Loss: 0.00031, Valid Loss: 0.00068, EPS: 0.3610000000000001
Epoch: 71, Train Loss: 0.00031, Valid Loss: 0.00068, EPS: 0.3520000000000001
Epoch: 72, Train Loss: 0.00031, Valid Loss: 0.00068, EPS: 0.343
Epoch: 73, Train Loss: 0.00031, Valid Loss: 0.00068, EPS: 0.334
Epoch: 74, Train Loss: 0.00031, Valid Loss: 0.00068, EPS: 0.325
Epoch: 75, Train Loss: 0.00031, Valid Loss: 0.00068, EPS: 0.316
Epoch: 76, Train Loss: 0.00031, Valid Loss: 0.00068, EPS: 0.307
Epoch: 77, Train Loss: 0.00031, Valid Loss: 0.00068, EPS: 0.298
Epoch: 78, Train Loss: 0.00031, Valid Loss: 0.00068, EPS: 0.289
Epoch: 79, Train Loss: 0.00031, Valid Loss: 0.00068, EPS: 0.27999999999999997
Epoch: 80, Train Loss: 0.00031, Valid Loss: 0.00068, EPS: 0.27099999999999996
Epoch: 81, Train Loss: 0.00031, Valid Loss: 0.00068, EPS: 0.26200000000000007
Epoch: 82, Train Loss: 0.00031, Valid Loss: 0.00068, EPS: 0.25300000000000006
Epoch: 83, Train Loss: 0.00031, Valid Loss: 0.00068, EPS: 0.24400000000000005
Epoch: 84, Train Loss: 0.00031, Valid Loss: 0.00068, EPS: 0.23500000000000004
Epoch: 85, Train Loss: 0.00031, Valid Loss: 0.00068, EPS: 0.22600000000000003
Epoch: 86, Train Loss: 0.00031, Valid Loss: 0.00068, EPS: 0.21700000000000003
Epoch: 87, Train Loss: 0.00031, Valid Loss: 0.00068, EPS: 0.20800000000000002
Epoch: 88, Train Loss: 0.00031, Valid Loss: 0.00068, EPS: 0.199
Epoch: 89, Train Loss: 0.00031, Valid Loss: 0.00068, EPS: 0.19
Epoch: 90, Train Loss: 0.00031, Valid Loss: 0.00068, EPS: 0.181
Epoch: 91, Train Loss: 0.00031, Valid Loss: 0.00068, EPS: 0.172
Epoch: 92, Train Loss: 0.00031, Valid Loss: 0.00068, EPS: 0.16299999999999998
Epoch: 93, Train Loss: 0.00031, Valid Loss: 0.00068, EPS: 0.15400000000000005
Epoch: 94, Train Loss: 0.00031, Valid Loss: 0.00068, EPS: 0.14500000000000005
Epoch: 95, Train Loss: 0.00031, Valid Loss: 0.00068, EPS: 0.13600000000000004
Epoch: 96, Train Loss: 0.00031, Valid Loss: 0.00068, EPS: 0.12700000000000003
Epoch: 97, Train Loss: 0.00031, Valid Loss: 0.00068, EPS: 0.11800000000000002
Epoch: 98, Train Loss: 0.00031, Valid Loss: 0.00068, EPS: 0.10900000000000001
Epoch: 99, Train Loss: 0.00031, Valid Loss: 0.00068, EPS: 0.1
Test Loss: 0.00068
Test Loss: 0.00067
